customer_id,company_name,industry,company_size,city,state,signup_date,plan_type,plan_price,trial_converted,trial_days,sales_rep
CUST00468,Company_468,Retail,Medium,Bangalore,Karnataka,2022-12-26,Enterprise,7999,No,27,Rohit Kumar
CUST00469,Company_469,Consulting,Small,Lucknow,Uttar Pradesh,2022-01-07,Basic,999,No,7,Neha Gupta
CUST00470,Company_470,Finance,Small,Lucknow,Uttar Pradesh,2022-07-05,Enterprise,7999,Yes,29,Amit Singh
CUST00471,Company_471,Real Estate,Small,Chennai,Tamil Nadu,2022-05-27,Basic,999,Yes,12,Sneha Joshi
CUST00472,Company_472,Media,Large,Ahmedabad,Gujarat,2023-08-03,Enterprise,7999,No,9,Sneha Joshi
CUST00473,Company_473,IT Services,Small,Kolkata,West Bengal,2023-11-05,Basic,999,Yes,22,Amit Singh
CUST00474,Company_474,Healthcare,Medium,Patna,Bihar,2023-02-15,Enterprise,7999,No,20,Rohit Kumar
CUST00475,Company_475,Manufacturing,Small,Bhopal,Madhya Pradesh,2022-03-13,Professional,2999,No,27,Anjali Shah
CUST00476,Company_476,Real Estate,Enterprise,Patna,Bihar,2022-05-26,Enterprise,7999,No,17,Rohit Kumar
CUST00477,Company_477,Consulting,Small,Delhi,Delhi,2023-10-11,Basic,999,No,25,Anjali Shah
CUST00478,Company_478,Real Estate,Medium,Mumbai,Maharashtra,2022-02-01,Professional,2999,Yes,10,Priya Patel
CUST00479,Company_479,Consulting,Large,Ahmedabad,Gujarat,2022-04-04,Enterprise,7999,Yes,23,Rahul Sharma
CUST00480,Company_480,Finance,Large,Surat,Gujarat,2023-06-28,Professional,2999,Yes,8,Vikram Mehta
CUST00481,Company_481,Healthcare,Small,Surat,Gujarat,2022-08-09,Professional,2999,Yes,14,Vikram Mehta
CUST00482,Company_482,Education,Large,Delhi,Delhi,2023-01-21,Professional,2999,Yes,13,Rahul Sharma
CUST00483,Company_483,IT Services,Medium,Delhi,Delhi,2023-03-06,Professional,2999,Yes,29,Priya Patel
CUST00484,Company_484,IT Services,Medium,Jaipur,Rajasthan,2023-04-10,Professional,2999,No,25,Vikram Mehta
CUST00485,Company_485,Consulting,Small,Hyderabad,Telangana,2022-12-16,Professional,2999,Yes,22,Rohit Kumar
CUST00486,Company_486,Retail,Small,Jaipur,Rajasthan,2022-06-11,Enterprise,7999,Yes,15,Amit Singh
CUST00487,Company_487,Consulting,Large,Chennai,Tamil Nadu,2023-01-14,Basic,999,Yes,8,Rahul Sharma
CUST00488,Company_488,Retail,Medium,Bangalore,Karnataka,2022-11-16,Basic,999,Yes,9,Rohit Kumar
CUST00489,Company_489,Logistics,Medium,Patna,Bihar,2022-11-29,Enterprise,7999,Yes,28,Neha Gupta
CUST00490,Company_490,Media,Large,Kolkata,West Bengal,2023-08-05,Enterprise,7999,Yes,15,Priya Patel
CUST00491,Company_491,IT Services,Large,Patna,Bihar,2023-09-03,Professional,2999,Yes,24,Rahul Sharma
CUST00492,Company_492,Finance,Small,Delhi,Delhi,2022-03-28,Professional,2999,Yes,25,Vikram Mehta
CUST00493,Company_493,Consulting,Medium,Patna,Bihar,2022-02-23,Basic,999,No,28,Priya Patel
CUST00494,Company_494,Finance,Small,Hyderabad,Telangana,2022-06-09,Basic,999,No,8,Amit Singh
CUST00495,Company_495,Healthcare,Large,Kolkata,West Bengal,2022-06-11,Professional,2999,No,12,Priya Patel
CUST00496,Company_496,Finance,Large,Chennai,Tamil Nadu,2023-09-25,Basic,999,Yes,17,Priya Patel
CUST00497,Company_497,Real Estate,Enterprise,Bangalore,Karnataka,2022-02-20,Professional,2999,No,7,Amit Singh
CUST00498,Company_498,Media,Small,Ahmedabad,Gujarat,2023-11-22,Basic,999,No,13,Sneha Joshi
CUST00499,Company_499,Real Estate,Small,Nagpur,Maharashtra,2022-03-25,Enterprise,7999,Yes,25,Amit Singh
CUST00500,Company_500,Manufacturing,Small,Jaipur,Rajasthan,2022-10-06,Enterprise,7999,No,11,Rohit Kumar
CUST00501,Company_501,Consulting,Small,Indore,Madhya Pradesh,2023-03-30,Professional,2999,Yes,29,Priya Patel
CUST00502,Company_502,IT Services,Small,Chennai,Tamil Nadu,2023-11-09,Professional,2999,No,19,Anjali Shah
CUST00503,Company_503,Consulting,Enterprise,Surat,Gujarat,2023-03-11,Basic,999,No,9,Amit Singh
CUST00504,Company_504,Media,Small,Bhopal,Madhya Pradesh,2023-05-13,Enterprise,7999,Yes,16,Sneha Joshi
CUST00505,Company_505,Education,Small,Lucknow,Uttar Pradesh,2023-09-14,Professional,2999,No,12,Rohit Kumar
CUST00506,Company_506,Education,Large,Jaipur,Rajasthan,2023-03-29,Basic,999,Yes,25,Anjali Shah
CUST00507,Company_507,Manufacturing,Medium,Mumbai,Maharashtra,2023-03-01,Enterprise,7999,No,14,Anjali Shah
CUST00508,Company_508,Media,Large,Lucknow,Uttar Pradesh,2022-10-07,Enterprise,7999,Yes,25,Rahul Sharma
CUST00509,Company_509,Logistics,Small,Nagpur,Maharashtra,2022-08-09,Enterprise,7999,No,19,Amit Singh
CUST00510,Company_510,Logistics,Medium,Jaipur,Rajasthan,2023-06-09,Professional,2999,Yes,28,Amit Singh
CUST00511,Company_511,Logistics,Small,Chennai,Tamil Nadu,2022-04-27,Professional,2999,Yes,24,Priya Patel
CUST00512,Company_512,IT Services,Small,Patna,Bihar,2022-12-20,Basic,999,Yes,17,Rohit Kumar
CUST00513,Company_513,IT Services,Enterprise,Lucknow,Uttar Pradesh,2023-03-17,Enterprise,7999,No,19,Rahul Sharma
CUST00514,Company_514,Logistics,Small,Delhi,Delhi,2022-04-24,Enterprise,7999,No,30,Neha Gupta
CUST00515,Company_515,Education,Medium,Patna,Bihar,2022-10-18,Basic,999,No,11,Neha Gupta
CUST00516,Company_516,Media,Medium,Bangalore,Karnataka,2023-11-26,Basic,999,No,29,Vikram Mehta
CUST00517,Company_517,Finance,Small,Chennai,Tamil Nadu,2023-11-26,Basic,999,Yes,30,Amit Singh
CUST00518,Company_518,Media,Large,Delhi,Delhi,2023-08-31,Enterprise,7999,Yes,9,Amit Singh
CUST00519,Company_519,Logistics,Small,Patna,Bihar,2023-05-14,Enterprise,7999,Yes,23,Rahul Sharma
CUST00520,Company_520,Media,Large,Delhi,Delhi,2023-06-24,Basic,999,Yes,30,Sneha Joshi
CUST00521,Company_521,Healthcare,Enterprise,Indore,Madhya Pradesh,2023-11-15,Professional,2999,Yes,18,Neha Gupta
CUST00522,Company_522,IT Services,Medium,Jaipur,Rajasthan,2022-11-12,Basic,999,Yes,8,Vikram Mehta
CUST00523,Company_523,IT Services,Enterprise,Bangalore,Karnataka,2022-02-16,Enterprise,7999,Yes,10,Rahul Sharma
CUST00524,Company_524,Education,Small,Chennai,Tamil Nadu,2022-08-14,Enterprise,7999,Yes,20,Amit Singh
CUST00525,Company_525,Finance,Medium,Chennai,Tamil Nadu,2023-02-09,Enterprise,7999,Yes,14,Neha Gupta
CUST00526,Company_526,Logistics,Small,Surat,Gujarat,2023-09-06,Professional,2999,Yes,9,Rohit Kumar
CUST00527,Company_527,Consulting,Large,Hyderabad,Telangana,2022-02-26,Basic,999,No,17,Vikram Mehta
CUST00528,Company_528,Education,Enterprise,Indore,Madhya Pradesh,2022-01-08,Basic,999,No,26,Priya Patel
CUST00529,Company_529,Education,Small,Kolkata,West Bengal,2022-07-29,Basic,999,No,26,Neha Gupta
CUST00530,Company_530,Finance,Large,Hyderabad,Telangana,2022-11-05,Enterprise,7999,Yes,26,Vikram Mehta
CUST00531,Company_531,Real Estate,Small,Lucknow,Uttar Pradesh,2022-08-05,Enterprise,7999,Yes,19,Rahul Sharma
CUST00532,Company_532,Logistics,Medium,Lucknow,Uttar Pradesh,2022-05-21,Enterprise,7999,No,17,Priya Patel
CUST00533,Company_533,Consulting,Medium,Nagpur,Maharashtra,2022-09-19,Enterprise,7999,Yes,7,Vikram Mehta
CUST00534,Company_534,IT Services,Enterprise,Chennai,Tamil Nadu,2022-10-24,Professional,2999,Yes,27,Vikram Mehta
CUST00535,Company_535,Finance,Medium,Jaipur,Rajasthan,2022-12-02,Professional,2999,Yes,15,Anjali Shah
CUST00536,Company_536,Consulting,Small,Ahmedabad,Gujarat,2022-05-03,Enterprise,7999,Yes,21,Anjali Shah
CUST00537,Company_537,Healthcare,Small,Chennai,Tamil Nadu,2022-01-08,Enterprise,7999,Yes,22,Anjali Shah
CUST00538,Company_538,Education,Small,Patna,Bihar,2023-05-25,Basic,999,Yes,14,Amit Singh
CUST00539,Company_539,Finance,Small,Patna,Bihar,2023-03-17,Professional,2999,No,18,Sneha Joshi
CUST00540,Company_540,IT Services,Small,Nagpur,Maharashtra,2022-06-29,Basic,999,Yes,24,Neha Gupta
CUST00541,Company_541,Media,Large,Mumbai,Maharashtra,2022-05-13,Enterprise,7999,Yes,19,Amit Singh
CUST00542,Company_542,IT Services,Medium,Delhi,Delhi,2023-01-25,Professional,2999,No,20,Rohit Kumar
CUST00543,Company_543,Healthcare,Medium,Lucknow,Uttar Pradesh,2023-06-30,Basic,999,Yes,12,Priya Patel
CUST00544,Company_544,Finance,Small,Pune,Maharashtra,2023-12-22,Professional,2999,Yes,28,Sneha Joshi
CUST00545,Company_545,Healthcare,Large,Nagpur,Maharashtra,2022-08-24,Professional,2999,No,25,Vikram Mehta
CUST00546,Company_546,Logistics,Large,Chennai,Tamil Nadu,2023-05-28,Basic,999,Yes,28,Amit Singh
CUST00547,Company_547,Logistics,Small,Mumbai,Maharashtra,2023-07-27,Basic,999,Yes,19,Anjali Shah
CUST00548,Company_548,Media,Large,Mumbai,Maharashtra,2023-11-16,Professional,2999,Yes,9,Sneha Joshi
CUST00549,Company_549,Education,Medium,Kolkata,West Bengal,2022-12-29,Professional,2999,Yes,26,Rohit Kumar
CUST00550,Company_550,Real Estate,Small,Bhopal,Madhya Pradesh,2022-03-15,Professional,2999,Yes,16,Neha Gupta
CUST00551,Company_551,Retail,Medium,Bangalore,Karnataka,2023-02-11,Professional,2999,No,14,Rohit Kumar
CUST00552,Company_552,Consulting,Medium,Lucknow,Uttar Pradesh,2022-02-13,Enterprise,7999,Yes,29,Priya Patel
CUST00553,Company_553,Healthcare,Small,Chennai,Tamil Nadu,2023-03-23,Professional,2999,Yes,9,Rahul Sharma
CUST00554,Company_554,Consulting,Enterprise,Bangalore,Karnataka,2022-01-20,Professional,2999,Yes,9,Amit Singh
CUST00555,Company_555,Media,Large,Indore,Madhya Pradesh,2023-04-16,Enterprise,7999,Yes,15,Anjali Shah
CUST00556,Company_556,Consulting,Large,Ahmedabad,Gujarat,2022-03-21,Basic,999,Yes,11,Priya Patel
CUST00557,Company_557,Consulting,Medium,Jaipur,Rajasthan,2022-11-17,Basic,999,Yes,19,Rahul Sharma
CUST00558,Company_558,IT Services,Medium,Indore,Madhya Pradesh,2023-08-13,Basic,999,Yes,29,Anjali Shah
CUST00559,Company_559,Finance,Large,Pune,Maharashtra,2023-03-16,Professional,2999,Yes,27,Anjali Shah
CUST00560,Company_560,Education,Medium,Jaipur,Rajasthan,2023-08-11,Professional,2999,Yes,11,Anjali Shah
CUST00561,Company_561,Retail,Small,Mumbai,Maharashtra,2023-02-19,Professional,2999,Yes,30,Amit Singh
CUST00562,Company_562,Finance,Medium,Delhi,Delhi,2023-12-28,Basic,999,No,19,Priya Patel
CUST00563,Company_563,IT Services,Large,Delhi,Delhi,2023-10-18,Basic,999,Yes,17,Anjali Shah
CUST00564,Company_564,Consulting,Medium,Patna,Bihar,2023-03-04,Basic,999,Yes,18,Rohit Kumar
CUST00565,Company_565,Retail,Small,Indore,Madhya Pradesh,2022-10-24,Basic,999,Yes,10,Priya Patel
CUST00566,Company_566,IT Services,Large,Patna,Bihar,2022-04-28,Professional,2999,No,9,Sneha Joshi
CUST00567,Company_567,IT Services,Small,Bangalore,Karnataka,2023-02-19,Basic,999,Yes,7,Rohit Kumar
CUST00568,Company_568,IT Services,Small,Jaipur,Rajasthan,2022-01-22,Basic,999,No,16,Amit Singh
CUST00569,Company_569,Logistics,Small,Mumbai,Maharashtra,2022-11-29,Enterprise,7999,No,21,Anjali Shah
CUST00570,Company_570,Retail,Small,Nagpur,Maharashtra,2022-06-25,Basic,999,No,18,Priya Patel
CUST00571,Company_571,IT Services,Large,Kolkata,West Bengal,2023-09-25,Professional,2999,Yes,15,Vikram Mehta
CUST00572,Company_572,Real Estate,Medium,Surat,Gujarat,2023-04-17,Professional,2999,Yes,10,Amit Singh
CUST00573,Company_573,Consulting,Small,Jaipur,Rajasthan,2023-12-08,Basic,999,No,11,Priya Patel
CUST00574,Company_574,Retail,Large,Bangalore,Karnataka,2023-01-06,Professional,2999,No,9,Sneha Joshi
CUST00575,Company_575,Logistics,Large,Pune,Maharashtra,2022-04-01,Enterprise,7999,No,12,Anjali Shah
CUST00576,Company_576,Healthcare,Large,Bangalore,Karnataka,2023-03-24,Enterprise,7999,Yes,20,Rahul Sharma
CUST00577,Company_577,Healthcare,Small,Mumbai,Maharashtra,2022-04-19,Basic,999,Yes,21,Anjali Shah
CUST00578,Company_578,Education,Medium,Chennai,Tamil Nadu,2022-09-07,Enterprise,7999,Yes,24,Rahul Sharma
CUST00579,Company_579,Manufacturing,Enterprise,Kolkata,West Bengal,2023-03-23,Professional,2999,No,24,Vikram Mehta
CUST00580,Company_580,Real Estate,Large,Patna,Bihar,2023-08-27,Basic,999,Yes,23,Amit Singh
CUST00581,Company_581,Healthcare,Small,Patna,Bihar,2023-02-15,Professional,2999,Yes,20,Sneha Joshi
CUST00582,Company_582,Logistics,Small,Bhopal,Madhya Pradesh,2023-06-21,Enterprise,7999,No,10,Priya Patel
CUST00583,Company_583,Manufacturing,Medium,Nagpur,Maharashtra,2022-03-22,Professional,2999,Yes,7,Priya Patel
CUST00584,Company_584,IT Services,Enterprise,Mumbai,Maharashtra,2023-02-10,Basic,999,No,9,Rahul Sharma
CUST00585,Company_585,IT Services,Medium,Patna,Bihar,2022-11-14,Professional,2999,Yes,18,Sneha Joshi
CUST00586,Company_586,Media,Medium,Kolkata,West Bengal,2022-12-14,Basic,999,Yes,24,Rohit Kumar
CUST00587,Company_587,Consulting,Small,Hyderabad,Telangana,2022-08-15,Basic,999,Yes,9,Vikram Mehta
CUST00588,Company_588,Manufacturing,Large,Lucknow,Uttar Pradesh,2022-12-08,Basic,999,No,26,Rahul Sharma
CUST00589,Company_589,Consulting,Large,Hyderabad,Telangana,2022-06-22,Basic,999,Yes,26,Rahul Sharma
CUST00590,Company_590,Logistics,Medium,Lucknow,Uttar Pradesh,2022-03-20,Basic,999,Yes,17,Vikram Mehta
CUST00591,Company_591,Real Estate,Large,Delhi,Delhi,2023-06-07,Basic,999,No,19,Amit Singh
CUST00592,Company_592,Manufacturing,Enterprise,Kolkata,West Bengal,2023-10-11,Professional,2999,Yes,7,Priya Patel
CUST00593,Company_593,Healthcare,Small,Bhopal,Madhya Pradesh,2022-04-27,Basic,999,Yes,16,Amit Singh
CUST00594,Company_594,Real Estate,Medium,Jaipur,Rajasthan,2023-06-28,Basic,999,Yes,20,Sneha Joshi
CUST00595,Company_595,Media,Small,Patna,Bihar,2023-06-07,Enterprise,7999,Yes,19,Rohit Kumar
CUST00596,Company_596,Consulting,Large,Nagpur,Maharashtra,2022-07-18,Professional,2999,Yes,9,Anjali Shah
CUST00597,Company_597,Consulting,Medium,Pune,Maharashtra,2022-12-24,Professional,2999,Yes,30,Neha Gupta
CUST00598,Company_598,Real Estate,Medium,Surat,Gujarat,2022-12-26,Basic,999,Yes,24,Neha Gupta
CUST00599,Company_599,IT Services,Large,Indore,Madhya Pradesh,2023-10-23,Basic,999,Yes,14,Neha Gupta
CUST00600,Company_600,Consulting,Medium,Bangalore,Karnataka,2022-06-01,Basic,999,No,25,Vikram Mehta
CUST00601,Company_601,Media,Enterprise,Patna,Bihar,2022-08-30,Basic,999,Yes,23,Rahul Sharma
CUST00602,Company_602,Healthcare,Medium,Patna,Bihar,2022-04-16,Basic,999,Yes,12,Rohit Kumar
CUST00603,Company_603,Retail,Small,Hyderabad,Telangana,2022-05-30,Basic,999,Yes,28,Amit Singh
CUST00604,Company_604,Healthcare,Large,Nagpur,Maharashtra,2022-09-20,Basic,999,Yes,19,Anjali Shah
CUST00605,Company_605,Healthcare,Large,Bangalore,Karnataka,2022-07-22,Basic,999,Yes,12,Priya Patel
CUST00606,Company_606,Consulting,Small,Bhopal,Madhya Pradesh,2022-06-27,Professional,2999,Yes,11,Neha Gupta
CUST00607,Company_607,Finance,Large,Bhopal,Madhya Pradesh,2023-09-09,Basic,999,No,15,Amit Singh
CUST00608,Company_608,IT Services,Enterprise,Bangalore,Karnataka,2022-06-06,Basic,999,Yes,16,Neha Gupta
CUST00609,Company_609,Consulting,Small,Patna,Bihar,2023-11-03,Professional,2999,No,15,Rohit Kumar
CUST00610,Company_610,IT Services,Enterprise,Pune,Maharashtra,2022-03-19,Professional,2999,No,22,Neha Gupta
CUST00611,Company_611,Logistics,Small,Mumbai,Maharashtra,2022-07-01,Basic,999,Yes,11,Priya Patel
CUST00612,Company_612,Finance,Small,Bangalore,Karnataka,2023-10-06,Professional,2999,Yes,9,Anjali Shah
CUST00613,Company_613,Consulting,Small,Indore,Madhya Pradesh,2023-05-21,Professional,2999,Yes,12,Sneha Joshi
CUST00614,Company_614,Education,Large,Patna,Bihar,2023-04-21,Basic,999,No,20,Sneha Joshi
CUST00615,Company_615,Healthcare,Large,Kolkata,West Bengal,2023-08-01,Enterprise,7999,Yes,15,Rohit Kumar
CUST00616,Company_616,Logistics,Small,Bhopal,Madhya Pradesh,2023-08-17,Enterprise,7999,Yes,20,Sneha Joshi
CUST00617,Company_617,Finance,Medium,Patna,Bihar,2023-04-05,Basic,999,Yes,16,Vikram Mehta
CUST00618,Company_618,Consulting,Medium,Pune,Maharashtra,2023-11-29,Basic,999,No,22,Rahul Sharma
CUST00619,Company_619,Media,Small,Bhopal,Madhya Pradesh,2023-08-02,Enterprise,7999,No,9,Vikram Mehta
CUST00620,Company_620,Real Estate,Large,Lucknow,Uttar Pradesh,2023-10-21,Professional,2999,Yes,18,Amit Singh
CUST00621,Company_621,Real Estate,Large,Nagpur,Maharashtra,2023-10-13,Basic,999,No,15,Vikram Mehta
CUST00622,Company_622,IT Services,Medium,Indore,Madhya Pradesh,2023-10-02,Basic,999,Yes,14,Amit Singh
CUST00623,Company_623,Finance,Enterprise,Bhopal,Madhya Pradesh,2022-11-27,Basic,999,Yes,30,Amit Singh
CUST00624,Company_624,Healthcare,Medium,Hyderabad,Telangana,2023-10-05,Professional,2999,No,27,Rahul Sharma
CUST00625,Company_625,Healthcare,Enterprise,Chennai,Tamil Nadu,2022-11-20,Professional,2999,Yes,22,Priya Patel
CUST00626,Company_626,Retail,Large,Bangalore,Karnataka,2022-06-04,Basic,999,Yes,26,Anjali Shah
CUST00627,Company_627,Real Estate,Medium,Bhopal,Madhya Pradesh,2023-03-27,Professional,2999,Yes,26,Rohit Kumar
CUST00628,Company_628,Logistics,Small,Indore,Madhya Pradesh,2022-03-11,Professional,2999,No,13,Rahul Sharma
CUST00629,Company_629,Finance,Large,Delhi,Delhi,2023-04-26,Basic,999,No,21,Rohit Kumar
CUST00630,Company_630,Healthcare,Medium,Pune,Maharashtra,2023-03-29,Basic,999,Yes,10,Sneha Joshi
CUST00631,Company_631,Retail,Small,Nagpur,Maharashtra,2023-10-09,Professional,2999,No,11,Sneha Joshi
CUST00632,Company_632,Finance,Small,Mumbai,Maharashtra,2022-11-07,Enterprise,7999,Yes,16,Vikram Mehta
CUST00633,Company_633,Manufacturing,Medium,Nagpur,Maharashtra,2022-10-09,Professional,2999,Yes,7,Amit Singh
CUST00634,Company_634,Healthcare,Medium,Ahmedabad,Gujarat,2023-08-29,Professional,2999,Yes,19,Neha Gupta
CUST00635,Company_635,Manufacturing,Large,Hyderabad,Telangana,2022-02-27,Basic,999,Yes,17,Neha Gupta
CUST00636,Company_636,Finance,Large,Hyderabad,Telangana,2022-12-27,Basic,999,Yes,26,Rohit Kumar
CUST00637,Company_637,Healthcare,Small,Nagpur,Maharashtra,2023-06-04,Professional,2999,No,19,Amit Singh
CUST00638,Company_638,Manufacturing,Large,Patna,Bihar,2022-03-17,Basic,999,Yes,17,Rohit Kumar
CUST00639,Company_639,Education,Small,Ahmedabad,Gujarat,2022-11-14,Basic,999,Yes,21,Rahul Sharma
CUST00640,Company_640,Retail,Large,Kolkata,West Bengal,2023-04-18,Basic,999,Yes,17,Priya Patel
CUST00641,Company_641,Logistics,Large,Chennai,Tamil Nadu,2023-04-08,Basic,999,Yes,20,Anjali Shah
CUST00642,Company_642,Real Estate,Medium,Nagpur,Maharashtra,2022-02-08,Basic,999,No,27,Rahul Sharma
CUST00643,Company_643,Retail,Large,Bhopal,Madhya Pradesh,2022-02-28,Basic,999,Yes,26,Amit Singh
CUST00644,Company_644,Manufacturing,Small,Nagpur,Maharashtra,2023-01-13,Basic,999,Yes,11,Amit Singh
CUST00645,Company_645,Healthcare,Medium,Hyderabad,Telangana,2022-10-21,Basic,999,No,16,Priya Patel
CUST00646,Company_646,Education,Large,Hyderabad,Telangana,2022-03-20,Enterprise,7999,Yes,17,Rohit Kumar
CUST00647,Company_647,Education,Medium,Mumbai,Maharashtra,2023-10-23,Professional,2999,Yes,26,Vikram Mehta
CUST00648,Company_648,Real Estate,Medium,Lucknow,Uttar Pradesh,2022-04-03,Professional,2999,Yes,29,Vikram Mehta
CUST00649,Company_649,Education,Medium,Hyderabad,Telangana,2023-09-22,Professional,2999,Yes,13,Priya Patel
CUST00650,Company_650,Retail,Large,Pune,Maharashtra,2023-09-01,Professional,2999,No,22,Vikram Mehta
CUST00651,Company_651,Consulting,Small,Kolkata,West Bengal,2023-06-04,Basic,999,No,17,Neha Gupta
CUST00652,Company_652,Education,Small,Chennai,Tamil Nadu,2023-01-29,Professional,2999,Yes,12,Vikram Mehta
CUST00653,Company_653,Real Estate,Large,Nagpur,Maharashtra,2023-04-19,Professional,2999,No,19,Vikram Mehta
CUST00654,Company_654,Education,Large,Delhi,Delhi,2023-08-18,Professional,2999,Yes,17,Vikram Mehta
CUST00655,Company_655,Education,Small,Bhopal,Madhya Pradesh,2023-07-22,Basic,999,Yes,16,Neha Gupta
CUST00656,Company_656,Media,Small,Chennai,Tamil Nadu,2022-02-12,Basic,999,Yes,30,Rohit Kumar
CUST00657,Company_657,Retail,Small,Kolkata,West Bengal,2023-04-06,Basic,999,Yes,29,Vikram Mehta
CUST00658,Company_658,Manufacturing,Small,Lucknow,Uttar Pradesh,2023-08-09,Basic,999,Yes,27,Sneha Joshi
CUST00659,Company_659,IT Services,Medium,Jaipur,Rajasthan,2023-10-30,Professional,2999,Yes,22,Neha Gupta
CUST00660,Company_660,Consulting,Large,Pune,Maharashtra,2022-07-12,Professional,2999,No,25,Priya Patel
CUST00661,Company_661,Education,Large,Lucknow,Uttar Pradesh,2022-11-26,Basic,999,Yes,14,Rahul Sharma
CUST00662,Company_662,Logistics,Medium,Nagpur,Maharashtra,2023-09-12,Enterprise,7999,Yes,17,Priya Patel
CUST00663,Company_663,Education,Medium,Jaipur,Rajasthan,2023-05-03,Professional,2999,Yes,19,Rahul Sharma
CUST00664,Company_664,Media,Large,Kolkata,West Bengal,2023-05-29,Basic,999,Yes,15,Anjali Shah
CUST00665,Company_665,Manufacturing,Medium,Mumbai,Maharashtra,2022-06-04,Basic,999,Yes,19,Priya Patel
CUST00666,Company_666,Logistics,Enterprise,Delhi,Delhi,2022-03-05,Basic,999,Yes,18,Sneha Joshi
CUST00667,Company_667,Consulting,Medium,Patna,Bihar,2023-04-07,Basic,999,No,10,Rahul Sharma
CUST00668,Company_668,Logistics,Small,Chennai,Tamil Nadu,2022-04-16,Basic,999,Yes,25,Rahul Sharma
CUST00669,Company_669,Retail,Large,Bangalore,Karnataka,2022-12-18,Basic,999,Yes,13,Amit Singh
CUST00670,Company_670,Real Estate,Small,Surat,Gujarat,2022-03-28,Basic,999,Yes,25,Rahul Sharma
CUST00671,Company_671,Real Estate,Large,Chennai,Tamil Nadu,2023-06-01,Basic,999,Yes,24,Rahul Sharma
CUST00672,Company_672,Consulting,Small,Mumbai,Maharashtra,2023-10-24,Enterprise,7999,Yes,12,Amit Singh
CUST00673,Company_673,Manufacturing,Small,Delhi,Delhi,2022-06-26,Basic,999,No,28,Vikram Mehta
CUST00674,Company_674,Real Estate,Large,Surat,Gujarat,2022-02-10,Professional,2999,Yes,24,Vikram Mehta
CUST00675,Company_675,Finance,Small,Pune,Maharashtra,2022-09-11,Basic,999,Yes,7,Amit Singh
CUST00676,Company_676,Media,Large,Kolkata,West Bengal,2023-12-26,Enterprise,7999,Yes,30,Neha Gupta
CUST00677,Company_677,Consulting,Small,Indore,Madhya Pradesh,2023-03-25,Basic,999,Yes,21,Anjali Shah
CUST00678,Company_678,Consulting,Medium,Bhopal,Madhya Pradesh,2023-03-26,Basic,999,Yes,29,Rahul Sharma
CUST00679,Company_679,IT Services,Large,Kolkata,West Bengal,2023-06-21,Enterprise,7999,No,13,Rahul Sharma
CUST00680,Company_680,IT Services,Medium,Pune,Maharashtra,2023-06-20,Enterprise,7999,Yes,21,Amit Singh
CUST00681,Company_681,Retail,Small,Surat,Gujarat,2023-09-17,Enterprise,7999,No,16,Amit Singh
CUST00682,Company_682,Retail,Small,Jaipur,Rajasthan,2022-06-12,Basic,999,Yes,29,Neha Gupta
CUST00683,Company_683,IT Services,Small,Delhi,Delhi,2023-01-08,Basic,999,No,9,Sneha Joshi
CUST00684,Company_684,Real Estate,Small,Pune,Maharashtra,2023-01-17,Professional,2999,Yes,20,Vikram Mehta
CUST00685,Company_685,Healthcare,Large,Patna,Bihar,2022-10-17,Enterprise,7999,No,28,Priya Patel
CUST00686,Company_686,Consulting,Enterprise,Surat,Gujarat,2023-02-01,Professional,2999,Yes,22,Sneha Joshi
CUST00687,Company_687,Finance,Large,Hyderabad,Telangana,2023-02-23,Professional,2999,No,11,Rohit Kumar
CUST00688,Company_688,Consulting,Large,Chennai,Tamil Nadu,2022-12-13,Basic,999,Yes,27,Vikram Mehta
CUST00689,Company_689,Education,Large,Mumbai,Maharashtra,2023-11-27,Professional,2999,Yes,16,Rahul Sharma
CUST00690,Company_690,Manufacturing,Large,Indore,Madhya Pradesh,2023-09-05,Basic,999,Yes,14,Rohit Kumar
CUST00691,Company_691,Media,Small,Pune,Maharashtra,2022-02-23,Basic,999,No,15,Sneha Joshi
CUST00692,Company_692,Healthcare,Enterprise,Mumbai,Maharashtra,2023-10-09,Basic,999,Yes,28,Amit Singh
CUST00693,Company_693,Finance,Large,Jaipur,Rajasthan,2023-10-25,Professional,2999,No,11,Neha Gupta
CUST00694,Company_694,Education,Medium,Patna,Bihar,2022-12-09,Basic,999,Yes,29,Vikram Mehta
CUST00695,Company_695,Retail,Small,Bhopal,Madhya Pradesh,2022-03-09,Basic,999,Yes,20,Neha Gupta
CUST00696,Company_696,Finance,Medium,Jaipur,Rajasthan,2022-12-04,Professional,2999,Yes,19,Rohit Kumar
CUST00697,Company_697,IT Services,Medium,Lucknow,Uttar Pradesh,2022-04-07,Basic,999,No,9,Vikram Mehta
CUST00698,Company_698,Consulting,Large,Indore,Madhya Pradesh,2023-07-26,Professional,2999,No,21,Anjali Shah
CUST00699,Company_699,Finance,Medium,Indore,Madhya Pradesh,2023-11-26,Basic,999,No,26,Anjali Shah
CUST00700,Company_700,Manufacturing,Medium,Indore,Madhya Pradesh,2023-01-31,Professional,2999,Yes,22,Sneha Joshi
CUST00701,Company_701,Logistics,Enterprise,Lucknow,Uttar Pradesh,2022-10-18,Professional,2999,Yes,25,Rahul Sharma
