customer_id,usage_month,dau,mau,stickiness,features_used,login_count,support_tickets,nps_score
CUST00835,2023-08,2,15,13.33,8,149,9,1
CUST00835,2023-09,4,15,26.67,7,157,10,6
CUST00835,2023-10,4,12,33.33,1,38,8,9
CUST00835,2023-11,4,8,50,5,37,10,6
CUST00835,2023-12,6,15,40,5,173,4,8
CUST00836,2022-05,11,51,21.57,5,189,3,6
CUST00836,2022-06,17,58,29.31,7,164,7,1
CUST00836,2022-07,9,26,34.62,9,102,2,6
CUST00836,2022-08,6,35,17.14,13,189,7,6
CUST00836,2022-09,5,23,21.74,1,154,3,8
CUST00836,2022-10,4,21,19.05,12,39,8,6
CUST00836,2022-11,16,59,27.12,10,188,7,5
CUST00836,2022-12,8,21,38.1,6,53,9,1
CUST00836,2023-01,15,40,37.5,11,100,0,10
CUST00836,2023-02,12,42,28.57,10,49,8,2
CUST00836,2023-03,12,53,22.64,12,49,6,7
CUST00836,2023-04,9,52,17.31,4,199,9,10
CUST00838,2022-10,7,31,22.58,7,172,1,2
CUST00838,2022-11,15,58,25.86,5,19,10,7
CUST00838,2022-12,12,31,38.71,9,175,9,1
CUST00838,2023-01,23,52,44.23,12,200,10,1
CUST00838,2023-02,14,45,31.11,4,32,1,3
CUST00838,2023-03,8,27,29.63,10,95,9,3
CUST00838,2023-04,11,55,20,14,51,3,4
CUST00838,2023-05,5,25,20,7,134,7,3
CUST00838,2023-06,6,42,14.29,12,191,3,9
CUST00838,2023-07,18,42,42.86,15,119,1,7
CUST00838,2023-08,11,31,35.48,12,39,4,2
CUST00838,2023-09,7,32,21.88,3,137,10,8
CUST00838,2023-10,6,32,18.75,6,176,7,4
CUST00838,2023-11,21,51,41.18,3,35,10,5
CUST00838,2023-12,4,29,13.79,5,57,0,8
CUST00838,2024-01,13,58,22.41,8,76,1,6
CUST00838,2024-02,15,52,28.85,10,191,9,5
CUST00838,2024-03,7,29,24.14,14,179,5,10
CUST00838,2024-04,10,28,35.71,14,94,3,1
CUST00838,2024-05,15,56,26.79,12,199,10,9
CUST00838,2024-06,15,51,29.41,13,190,9,4
CUST00838,2024-07,11,45,24.44,13,56,7,4
CUST00838,2024-08,16,49,32.65,8,48,3,9
CUST00841,2022-05,17,62,27.42,11,28,2,10
CUST00841,2022-06,12,69,17.39,6,36,1,2
CUST00841,2022-07,28,80,35,1,37,0,8
CUST00841,2022-08,19,92,20.65,13,183,0,3
CUST00841,2022-09,23,83,27.71,10,81,8,5
CUST00841,2022-10,52,141,36.88,2,53,3,3
CUST00841,2022-11,27,143,18.88,4,53,0,9
CUST00841,2022-12,43,111,38.74,9,92,7,1
CUST00841,2023-01,56,148,37.84,12,157,4,4
CUST00841,2023-02,50,124,40.32,2,73,7,1
CUST00841,2023-03,52,117,44.44,9,122,8,4
CUST00841,2023-04,37,111,33.33,2,67,1,7
CUST00841,2023-05,46,144,31.94,3,106,10,1
CUST00841,2023-06,18,116,15.52,13,162,3,8
CUST00841,2023-07,15,58,25.86,10,69,1,8
CUST00841,2023-08,29,119,24.37,12,163,8,9
CUST00841,2023-09,57,150,38,4,148,0,4
CUST00841,2023-10,36,106,33.96,11,122,3,9
CUST00841,2023-11,12,65,18.46,13,63,7,1
CUST00841,2023-12,30,135,22.22,5,111,2,5
CUST00841,2024-01,23,96,23.96,1,122,7,1
CUST00841,2024-02,13,51,25.49,4,101,5,9
CUST00841,2024-03,22,116,18.97,4,77,8,2
CUST00842,2023-12,2,6,33.33,1,180,8,3
CUST00842,2024-01,5,14,35.71,4,142,5,1
CUST00842,2024-02,3,7,42.86,9,81,7,8
CUST00842,2024-03,6,14,42.86,13,52,5,9
CUST00842,2024-04,4,12,33.33,4,128,1,6
CUST00842,2024-05,4,11,36.36,2,92,3,4
CUST00842,2024-06,1,5,20,1,107,6,7
CUST00842,2024-07,6,15,40,1,175,10,7
CUST00842,2024-08,3,8,37.5,4,33,1,10
CUST00842,2024-09,2,6,33.33,12,33,1,10
CUST00842,2024-10,3,10,30,4,16,9,4
CUST00842,2024-11,3,12,25,2,58,4,1
CUST00842,2024-12,2,8,25,10,29,7,1
CUST00843,2023-04,4,12,33.33,11,64,0,7
CUST00843,2023-05,2,6,33.33,10,45,0,1
CUST00843,2023-06,4,9,44.44,6,142,2,1
CUST00843,2023-07,2,12,16.67,2,110,2,5
CUST00843,2023-08,5,12,41.67,5,42,4,7
CUST00843,2023-09,3,13,23.08,8,72,2,6
CUST00843,2023-10,2,10,20,7,94,2,10
CUST00843,2023-11,5,15,33.33,6,193,3,7
CUST00843,2023-12,4,12,33.33,2,43,0,8
CUST00844,2023-04,7,22,31.82,8,150,10,10
CUST00844,2023-05,8,21,38.1,6,188,5,1
CUST00844,2023-06,10,54,18.52,10,116,8,5
CUST00844,2023-07,9,37,24.32,6,190,7,9
CUST00844,2023-08,10,25,40,8,77,4,3
CUST00844,2023-09,10,22,45.45,5,24,10,6
CUST00844,2023-10,11,25,44,15,104,10,6
CUST00844,2023-11,14,46,30.43,5,12,9,3
CUST00845,2023-09,77,209,36.84,11,137,5,10
CUST00845,2023-10,44,274,16.06,1,28,3,5
CUST00845,2023-11,46,190,24.21,1,99,10,9
CUST00845,2023-12,47,176,26.7,8,14,9,2
CUST00848,2022-01,16,37,43.24,6,89,8,5
CUST00848,2022-02,9,20,45,1,20,4,1
CUST00848,2022-03,5,21,23.81,7,75,5,5
CUST00848,2022-04,17,59,28.81,9,64,4,9
CUST00848,2022-05,12,48,25,6,114,0,5
CUST00848,2022-06,18,55,32.73,3,82,6,7
CUST00848,2022-07,7,28,25,7,25,1,4
CUST00848,2022-08,9,53,16.98,8,164,5,2
CUST00848,2022-09,11,25,44,2,53,10,2
CUST00848,2022-10,11,44,25,11,178,5,1
CUST00848,2022-11,19,55,34.55,6,154,5,10
CUST00850,2022-08,2,9,22.22,6,15,7,2
CUST00850,2022-09,3,12,25,11,120,10,5
CUST00850,2022-10,5,12,41.67,8,194,10,7
CUST00851,2022-06,9,26,34.62,12,68,2,4
CUST00851,2022-07,9,27,33.33,7,130,0,3
CUST00851,2022-08,10,43,23.26,7,35,6,9
CUST00851,2022-09,15,36,41.67,5,107,9,7
CUST00851,2022-10,10,38,26.32,11,139,9,3
CUST00851,2022-10,13,36,36.11,2,180,8,4
CUST00851,2022-11,9,31,29.03,13,27,1,4
CUST00851,2022-12,16,48,33.33,5,200,10,5
CUST00851,2023-01,22,51,43.14,10,191,2,10
CUST00852,2023-07,140,316,44.3,2,193,4,5
CUST00852,2023-08,178,421,42.28,10,88,0,1
CUST00852,2023-09,155,444,34.91,7,96,8,5
CUST00852,2023-10,79,357,22.13,13,158,2,5
CUST00852,2023-11,162,436,37.16,13,138,7,9
CUST00852,2023-12,55,159,34.59,8,72,7,7
CUST00852,2024-01,109,394,27.66,5,156,7,4
CUST00852,2024-02,118,381,30.97,6,73,4,3
CUST00852,2024-03,60,329,18.24,2,147,7,2
CUST00852,2024-04,69,366,18.85,9,156,7,5
CUST00852,2024-05,105,376,27.93,8,120,6,7
CUST00852,2024-06,64,179,35.75,2,160,1,10
CUST00852,2024-07,103,247,41.7,3,107,4,3
CUST00852,2024-08,105,325,32.31,11,166,3,2
CUST00852,2024-09,106,379,27.97,10,137,0,9
CUST00852,2024-10,91,331,27.49,14,124,5,10
CUST00852,2024-11,33,209,15.79,6,177,6,4
CUST00853,2023-09,14,46,30.43,11,87,4,8
CUST00853,2023-10,22,50,44,15,38,4,1
CUST00853,2023-11,16,42,38.1,14,129,0,3
CUST00853,2023-12,19,43,44.19,12,14,1,6
CUST00853,2024-01,19,43,44.19,5,168,4,1
CUST00853,2024-02,24,60,40,10,187,9,9
CUST00853,2024-03,11,40,27.5,6,43,5,7
CUST00853,2024-04,13,60,21.67,5,78,8,5
CUST00853,2024-05,11,42,26.19,6,191,10,8
CUST00853,2024-06,19,44,43.18,13,182,6,4
CUST00853,2024-07,14,35,40,12,79,2,1
CUST00853,2024-08,6,41,14.63,10,97,3,1
CUST00853,2024-09,10,48,20.83,15,197,7,3
CUST00853,2024-10,18,53,33.96,12,46,7,7
CUST00853,2024-11,14,56,25,9,152,7,1
CUST00853,2024-12,18,55,32.73,5,50,10,7
CUST00856,2022-04,1,5,20,15,118,9,9
CUST00856,2022-05,2,5,40,3,128,6,5
CUST00856,2022-06,3,9,33.33,11,163,4,4
CUST00856,2022-07,2,10,20,8,164,6,2
CUST00856,2022-08,3,11,27.27,8,136,7,9
CUST00856,2022-09,2,9,22.22,8,37,6,5
CUST00856,2022-10,6,14,42.86,10,38,6,4
CUST00856,2022-11,4,15,26.67,6,15,10,8
CUST00856,2022-12,2,7,28.57,3,98,0,2
CUST00856,2023-01,4,11,36.36,6,119,9,8
CUST00856,2023-02,2,13,15.38,10,140,2,4
CUST00856,2023-03,1,5,20,1,15,8,2
CUST00856,2023-04,2,8,25,14,88,9,1
CUST00856,2023-05,1,7,14.29,13,132,4,4
CUST00856,2023-06,3,7,42.86,7,156,2,5
CUST00857,2022-10,53,294,18.03,1,33,6,10
CUST00857,2022-11,139,330,42.12,10,40,1,3
CUST00857,2022-12,179,443,40.41,7,77,0,4
CUST00857,2023-01,82,184,44.57,9,49,8,8
CUST00857,2023-02,45,198,22.73,15,101,9,6
CUST00857,2023-03,88,199,44.22,11,47,0,4
CUST00857,2023-04,85,268,31.72,15,25,5,10
CUST00857,2023-05,154,347,44.38,11,120,10,10
CUST00857,2023-06,55,279,19.71,10,84,3,9
CUST00857,2023-07,94,256,36.72,6,183,4,3
CUST00857,2023-08,126,421,29.93,7,72,7,8
CUST00857,2023-09,66,273,24.18,9,171,5,1
CUST00857,2023-10,42,274,15.33,12,55,7,8
CUST00857,2023-11,78,219,35.62,2,126,9,4
CUST00857,2023-12,51,188,27.13,6,21,5,6
CUST00857,2024-01,50,251,19.92,8,168,9,3
CUST00857,2024-02,119,292,40.75,11,172,4,9
CUST00857,2024-03,98,275,35.64,3,111,8,8
CUST00857,2024-04,130,399,32.58,4,197,8,9
CUST00857,2024-05,176,441,39.91,14,162,1,3
CUST00857,2024-06,184,419,43.91,8,52,8,8
CUST00857,2024-07,90,395,22.78,13,147,6,10
CUST00858,2022-09,1,5,20,8,107,2,10
CUST00858,2022-10,5,11,45.45,13,107,5,3
CUST00858,2022-10,2,9,22.22,6,134,3,2
CUST00858,2022-11,5,15,33.33,3,14,4,1
CUST00858,2022-12,2,9,22.22,15,12,7,2
CUST00859,2022-11,5,24,20.83,13,81,3,4
CUST00859,2022-12,8,49,16.33,15,56,6,6
CUST00859,2023-01,15,48,31.25,2,84,9,7
CUST00859,2023-02,13,34,38.24,6,17,1,10
CUST00859,2023-03,9,33,27.27,15,26,10,2
CUST00859,2023-04,9,21,42.86,12,92,8,5
CUST00859,2023-05,12,43,27.91,14,67,1,4
CUST00859,2023-06,8,50,16,1,195,1,8
CUST00859,2023-07,12,37,32.43,2,125,5,7
CUST00859,2023-08,8,21,38.1,4,11,2,2
CUST00859,2023-09,10,48,20.83,4,70,9,8
CUST00859,2023-10,21,60,35,2,11,1,5
CUST00859,2023-10,11,56,19.64,3,29,8,10
CUST00859,2023-11,13,30,43.33,3,195,10,5
CUST00859,2023-12,9,20,45,7,29,3,9
CUST00859,2024-01,11,44,25,14,187,9,7
CUST00859,2024-02,7,45,15.56,15,176,5,2
CUST00859,2024-03,8,37,21.62,9,194,0,5
CUST00859,2024-04,9,50,18,14,152,0,1
CUST00859,2024-05,10,39,25.64,2,90,3,2
CUST00859,2024-06,9,27,33.33,6,166,10,7
CUST00862,2022-09,9,29,31.03,10,58,4,8
CUST00862,2022-10,17,51,33.33,7,22,5,5
CUST00862,2022-11,21,52,40.38,6,106,2,6
CUST00862,2022-12,13,50,26,14,79,2,3
CUST00863,2023-03,5,11,45.45,13,24,6,10
CUST00863,2023-04,3,9,33.33,12,138,6,2
CUST00863,2023-05,3,12,25,5,37,8,3
CUST00863,2023-06,5,12,41.67,2,39,4,9
CUST00863,2023-07,5,13,38.46,2,107,0,6
CUST00863,2023-08,2,13,15.38,2,155,7,6
CUST00863,2023-09,4,10,40,1,152,2,7
CUST00863,2023-10,4,12,33.33,7,93,0,5
CUST00863,2023-11,3,9,33.33,2,86,4,3
CUST00863,2023-12,6,14,42.86,5,47,6,8
CUST00863,2023-12,2,15,13.33,9,25,5,1
CUST00863,2024-01,1,6,16.67,2,68,7,9
CUST00864,2023-10,20,46,43.48,15,55,6,9
CUST00864,2023-11,15,36,41.67,8,21,4,3
CUST00864,2023-12,6,36,16.67,12,154,10,9
CUST00864,2024-01,6,27,22.22,14,11,7,7
CUST00864,2024-02,9,54,16.67,11,12,0,7
CUST00864,2024-03,9,54,16.67,5,66,6,6
CUST00864,2024-04,16,56,28.57,11,67,9,8
CUST00864,2024-05,12,45,26.67,2,184,0,6
CUST00864,2024-06,7,36,19.44,8,31,5,1
CUST00864,2024-07,8,21,38.1,7,13,1,8
CUST00864,2024-08,16,42,38.1,2,191,8,1
CUST00864,2024-09,8,20,40,15,131,8,5
CUST00864,2024-10,9,31,29.03,6,102,7,7
CUST00864,2024-11,8,26,30.77,7,133,7,1
CUST00864,2024-12,13,47,27.66,3,186,1,10
CUST00865,2023-09,10,31,32.26,4,86,9,2
CUST00865,2023-10,8,36,22.22,11,161,2,2
CUST00865,2023-11,8,43,18.6,3,200,5,10
CUST00865,2023-12,16,51,31.37,4,118,7,5
CUST00865,2024-01,10,23,43.48,11,157,1,3
CUST00865,2024-02,6,22,27.27,10,78,4,8
CUST00865,2024-03,25,60,41.67,7,161,8,9
CUST00865,2024-04,4,21,19.05,11,52,5,7
CUST00866,2023-04,2,5,40,7,34,0,9
CUST00866,2023-05,2,13,15.38,6,135,10,1
CUST00866,2023-06,2,6,33.33,14,176,2,1
CUST00866,2023-07,4,15,26.67,4,127,0,4
CUST00866,2023-08,4,10,40,10,100,9,2
CUST00866,2023-09,2,10,20,8,106,1,7
CUST00866,2023-10,2,11,18.18,10,113,5,9
CUST00867,2022-03,2,8,25,1,43,5,4
CUST00867,2022-04,3,11,27.27,4,46,0,10
CUST00867,2022-05,1,7,14.29,14,80,5,1
CUST00867,2022-06,6,13,46.15,15,15,6,10
CUST00867,2022-07,1,9,11.11,8,153,7,4
CUST00867,2022-08,6,15,40,8,34,8,4
CUST00867,2022-09,6,15,40,15,40,0,1
CUST00867,2022-10,2,15,13.33,7,92,8,5
CUST00867,2022-11,3,13,23.08,4,192,9,4
CUST00867,2022-12,2,5,40,5,120,0,4
CUST00867,2022-12,4,10,40,12,116,0,9
CUST00867,2023-01,5,14,35.71,11,137,0,7
CUST00867,2023-03,3,9,33.33,14,184,3,8
CUST00867,2023-03,3,10,30,1,82,4,8
CUST00867,2023-04,6,14,42.86,11,90,8,4
CUST00870,2023-09,24,83,28.92,3,135,10,9
CUST00870,2023-10,19,123,15.45,14,126,6,5
CUST00870,2023-11,18,97,18.56,4,11,10,1
CUST00870,2023-12,39,91,42.86,13,22,1,10
CUST00871,2023-07,39,91,42.86,6,86,7,4
CUST00871,2023-08,36,119,30.25,1,148,4,3
CUST00871,2023-09,27,112,24.11,7,50,8,3
CUST00871,2023-10,28,114,24.56,1,123,2,6
CUST00871,2023-10,20,90,22.22,1,104,2,9
CUST00871,2023-11,17,96,17.71,14,104,0,2
CUST00871,2023-12,18,74,24.32,5,129,1,2
CUST00871,2024-01,33,106,31.13,8,182,5,1
CUST00871,2024-02,37,142,26.06,4,169,1,9
CUST00871,2024-03,30,131,22.9,9,16,5,2
CUST00871,2024-04,16,87,18.39,1,192,0,8
CUST00871,2024-05,28,83,33.73,1,80,5,2
CUST00871,2024-06,26,92,28.26,10,64,3,3
CUST00871,2024-07,30,110,27.27,10,47,6,9
CUST00871,2024-08,51,123,41.46,10,77,7,4
CUST00871,2024-09,33,115,28.7,10,61,0,10
CUST00871,2024-10,24,69,34.78,3,62,9,1
CUST00871,2024-11,43,98,43.88,6,115,3,7
CUST00871,2024-12,15,55,27.27,3,87,1,4
CUST00872,2022-01,25,76,32.89,5,167,1,3
CUST00872,2022-02,32,132,24.24,14,27,9,4
CUST00872,2022-03,28,105,26.67,5,58,6,5
CUST00872,2022-04,33,76,43.42,6,183,3,2
CUST00872,2022-05,32,134,23.88,12,90,9,5
CUST00872,2022-06,42,97,43.3,9,40,5,1
CUST00872,2022-07,46,146,31.51,6,37,4,7
CUST00872,2022-08,31,139,22.3,11,37,8,8
CUST00872,2022-09,41,129,31.78,8,115,3,4
CUST00872,2022-10,51,136,37.5,3,60,0,5
CUST00872,2022-11,27,69,39.13,4,71,3,9
CUST00872,2022-12,40,117,34.19,4,36,10,10
CUST00872,2023-01,15,99,15.15,3,93,0,10
CUST00872,2023-02,52,142,36.62,3,136,0,5
CUST00872,2023-03,8,50,16,5,72,8,7
CUST00872,2023-04,27,98,27.55,5,129,0,8
CUST00872,2023-05,26,133,19.55,1,198,2,8
CUST00872,2023-06,26,90,28.89,9,165,6,7
CUST00873,2023-10,31,102,30.39,6,62,7,4
CUST00873,2023-11,20,117,17.09,9,144,2,4
CUST00873,2023-12,31,74,41.89,1,154,7,1
CUST00873,2024-01,20,61,32.79,10,148,2,5
CUST00873,2024-02,33,109,30.28,11,185,7,6
CUST00873,2024-03,19,62,30.65,15,111,2,2
CUST00873,2024-04,16,50,32,11,170,10,7
CUST00873,2024-05,20,74,27.03,9,185,2,9
CUST00873,2024-06,46,133,34.59,15,118,8,10
CUST00875,2023-08,8,51,15.69,13,112,8,9
CUST00875,2023-09,24,58,41.38,3,134,9,1
CUST00875,2023-10,33,89,37.08,3,104,2,9
CUST00875,2023-11,31,136,22.79,6,138,0,7
CUST00875,2023-12,46,119,38.66,11,125,9,3
CUST00875,2024-01,24,70,34.29,2,180,9,10
CUST00875,2024-02,43,150,28.67,10,123,0,4
CUST00875,2024-03,11,65,16.92,1,145,3,5
CUST00875,2024-04,44,121,36.36,10,149,5,5
CUST00875,2024-05,35,82,42.68,8,151,9,1
CUST00875,2024-06,35,84,41.67,9,73,3,5
CUST00875,2024-07,43,103,41.75,6,148,6,8
CUST00875,2024-08,49,144,34.03,7,25,2,2
CUST00875,2024-09,13,77,16.88,9,186,0,7
CUST00875,2024-10,39,140,27.86,12,116,4,1
CUST00876,2022-09,5,15,33.33,10,131,10,5
CUST00876,2022-10,3,8,37.5,9,137,8,1
CUST00876,2022-11,2,8,25,3,174,5,4
CUST00876,2022-12,2,12,16.67,7,198,8,9
CUST00876,2023-01,2,12,16.67,15,30,5,6
CUST00876,2023-02,4,12,33.33,11,35,3,8
CUST00876,2023-03,3,8,37.5,5,52,1,8
CUST00876,2023-04,4,15,26.67,3,79,7,10
CUST00876,2023-05,3,14,21.43,12,74,3,4
CUST00876,2023-06,2,6,33.33,9,50,7,4
CUST00876,2023-07,1,5,20,14,167,7,7
CUST00876,2023-08,2,11,18.18,9,89,0,8
CUST00876,2023-08,3,13,23.08,15,112,4,1
CUST00877,2022-05,3,10,30,5,114,6,3
CUST00877,2022-06,2,6,33.33,12,134,8,6
CUST00877,2022-07,3,11,27.27,3,90,5,5
CUST00877,2022-08,2,7,28.57,9,118,6,8
CUST00877,2022-09,2,7,28.57,10,165,0,8
CUST00877,2022-10,1,7,14.29,12,117,7,10
CUST00879,2023-03,6,22,27.27,1,35,5,5
CUST00879,2023-04,6,26,23.08,3,122,3,9
CUST00879,2023-05,16,46,34.78,9,65,3,10
CUST00879,2023-06,11,28,39.29,14,147,10,10
CUST00879,2023-07,14,53,26.42,3,101,10,5
CUST00879,2023-08,16,47,34.04,12,117,2,10
CUST00879,2023-09,19,46,41.3,2,25,3,6
CUST00879,2023-10,12,45,26.67,5,174,8,1
CUST00879,2023-11,23,55,41.82,4,135,10,2
CUST00879,2023-12,16,39,41.03,10,51,6,3
CUST00879,2024-01,11,50,22,6,11,10,7
CUST00880,2022-01,21,56,37.5,3,119,6,5
CUST00880,2022-02,34,99,34.34,1,159,6,2
CUST00880,2022-03,29,86,33.72,1,155,1,1
CUST00880,2022-04,18,56,32.14,7,110,5,10
CUST00881,2023-09,22,89,24.72,5,194,3,1
CUST00881,2023-10,10,56,17.86,15,142,4,7
CUST00881,2023-11,23,66,34.85,14,135,4,3
CUST00881,2023-12,21,50,42,6,56,2,6
CUST00881,2024-01,48,135,35.56,10,139,7,4
CUST00881,2024-02,17,57,29.82,4,50,1,7
CUST00881,2024-03,26,100,26,13,112,9,2
CUST00881,2024-04,21,55,38.18,1,170,8,7
CUST00881,2024-05,62,146,42.47,14,40,7,2
CUST00881,2024-06,27,77,35.06,5,10,10,3
CUST00881,2024-07,15,95,15.79,1,114,4,3
CUST00881,2024-08,30,68,44.12,7,75,3,5
CUST00881,2024-09,42,123,34.15,13,181,6,6
CUST00884,2023-08,17,47,36.17,15,101,0,6
CUST00884,2023-09,8,32,25,15,135,10,5
CUST00884,2023-10,4,25,16,7,13,2,9
CUST00884,2023-11,15,43,34.88,15,100,3,9
CUST00884,2023-12,20,54,37.04,6,101,9,9
CUST00884,2024-01,22,51,43.14,10,199,2,1
CUST00884,2024-02,13,36,36.11,11,98,5,3
CUST00888,2023-11,11,30,36.67,1,35,6,5
CUST00888,2023-12,5,34,14.71,11,73,10,3
CUST00888,2024-01,25,58,43.1,8,190,4,5
CUST00888,2024-02,8,38,21.05,13,193,2,10
CUST00888,2024-03,10,39,25.64,8,144,6,8
CUST00888,2024-04,16,38,42.11,1,85,7,8
CUST00888,2024-05,6,28,21.43,11,110,4,10
CUST00888,2024-06,10,50,20,14,199,8,4
CUST00888,2024-07,7,38,18.42,13,12,6,8
CUST00888,2024-08,25,60,41.67,11,29,0,1
CUST00888,2024-09,19,58,32.76,9,84,4,3
CUST00888,2024-10,18,59,30.51,10,155,3,2
CUST00888,2024-11,15,44,34.09,3,41,2,9
CUST00888,2024-12,8,28,28.57,9,99,9,8
CUST00889,2022-03,30,148,20.27,9,161,1,1
CUST00889,2022-04,32,93,34.41,8,154,9,10
CUST00889,2022-05,16,61,26.23,14,145,4,4
CUST00889,2022-06,29,83,34.94,6,106,5,2
CUST00890,2023-06,30,68,44.12,4,83,3,5
CUST00890,2023-07,14,85,16.47,14,129,0,9
CUST00890,2023-08,23,148,15.54,14,176,3,2
CUST00890,2023-09,32,143,22.38,6,166,10,5
CUST00890,2023-10,20,80,25,8,148,10,5
CUST00890,2023-11,31,91,34.07,12,130,3,2
CUST00890,2023-12,21,69,30.43,2,173,1,2
CUST00890,2024-01,20,73,27.4,11,48,1,9
CUST00890,2024-02,15,60,25,5,136,8,9
CUST00890,2024-03,27,124,21.77,8,172,7,1
CUST00890,2024-04,19,112,16.96,14,17,7,1
CUST00890,2024-05,34,129,26.36,11,194,0,7
CUST00890,2024-06,18,66,27.27,4,57,7,7
CUST00890,2024-07,31,72,43.06,12,178,3,3
CUST00890,2024-08,26,104,25,3,10,7,10
CUST00890,2024-09,19,117,16.24,12,135,0,8
CUST00890,2024-10,39,115,33.91,13,200,10,4
CUST00890,2024-11,35,106,33.02,9,137,7,6
CUST00890,2024-12,25,70,35.71,11,58,9,10
CUST00892,2022-03,4,11,36.36,4,109,9,2
CUST00892,2022-04,3,13,23.08,5,78,1,10
CUST00892,2022-05,5,13,38.46,9,102,7,10
CUST00892,2022-06,2,7,28.57,7,47,9,1
CUST00892,2022-07,2,6,33.33,15,100,1,6
CUST00892,2022-08,5,14,35.71,6,52,7,5
CUST00892,2022-09,5,12,41.67,9,199,7,2
CUST00892,2022-10,3,10,30,12,67,3,4
CUST00892,2022-11,3,6,50,8,156,3,2
CUST00892,2022-12,3,15,20,5,136,5,7
CUST00892,2023-01,2,6,33.33,7,34,7,7
CUST00892,2023-02,3,10,30,3,38,0,1
CUST00892,2023-03,1,5,20,9,118,4,10
CUST00892,2023-04,4,14,28.57,14,143,10,8
CUST00892,2023-05,2,5,40,6,40,10,3
CUST00892,2023-06,2,10,20,15,176,0,7
CUST00892,2023-07,1,8,12.5,12,10,5,4
CUST00892,2023-08,5,12,41.67,7,163,3,3
CUST00892,2023-09,4,13,30.77,10,185,2,8
CUST00892,2023-10,3,9,33.33,13,108,2,3
CUST00892,2023-11,5,11,45.45,11,166,7,6
CUST00892,2023-12,1,8,12.5,12,99,2,5
CUST00894,2023-07,4,13,30.77,14,178,0,8
CUST00894,2023-08,3,10,30,4,197,1,5
CUST00894,2023-09,4,15,26.67,11,165,4,2
CUST00894,2023-10,5,14,35.71,7,178,4,6
CUST00894,2023-11,5,15,33.33,13,176,6,3
CUST00894,2023-12,3,15,20,4,151,4,1
CUST00894,2024-01,6,14,42.86,12,46,7,8
CUST00894,2024-02,3,15,20,6,125,3,7
CUST00894,2024-03,3,13,23.08,11,123,0,6
CUST00897,2023-07,3,6,50,3,99,1,2
CUST00897,2023-08,2,5,40,2,177,8,7
CUST00897,2023-09,2,12,16.67,1,132,5,10
CUST00897,2023-10,1,6,16.67,14,199,5,7
CUST00897,2023-11,5,11,45.45,2,168,6,7
CUST00897,2023-12,4,12,33.33,13,12,1,6
CUST00897,2024-01,2,5,40,4,79,0,2
CUST00897,2024-02,2,5,40,7,177,5,6
CUST00897,2024-03,3,12,25,5,128,5,7
CUST00897,2024-04,6,15,40,14,111,5,8
CUST00897,2024-05,3,8,37.5,10,174,7,8
CUST00897,2024-06,2,9,22.22,1,96,0,7
CUST00897,2024-07,3,13,23.08,1,195,2,4
CUST00897,2024-08,1,8,12.5,13,86,6,3
CUST00897,2024-09,1,6,16.67,8,172,0,7
CUST00897,2024-10,2,6,33.33,14,95,3,8
CUST00897,2024-11,3,8,37.5,13,13,5,4
CUST00897,2024-12,2,9,22.22,10,10,7,9
CUST00899,2023-02,25,60,41.67,7,48,9,4
CUST00899,2023-03,10,23,43.48,13,176,6,2
CUST00899,2023-04,17,42,40.48,8,38,0,7
CUST00899,2023-05,8,45,17.78,10,23,3,7
CUST00899,2023-06,8,49,16.33,10,25,4,2
CUST00901,2022-02,4,12,33.33,10,173,10,8
CUST00901,2022-03,4,12,33.33,11,61,1,10
CUST00901,2022-04,6,14,42.86,7,123,0,10
CUST00901,2022-05,4,14,28.57,1,150,7,5
CUST00901,2022-06,4,14,28.57,2,48,2,10
CUST00901,2022-07,3,13,23.08,9,181,7,9
CUST00902,2023-10,3,9,33.33,8,154,8,9
CUST00902,2023-11,3,13,23.08,13,65,7,6
CUST00902,2023-12,4,14,28.57,9,199,6,9
CUST00902,2024-01,4,15,26.67,3,124,4,9
CUST00902,2024-02,3,7,42.86,4,13,0,10
CUST00902,2024-03,2,12,16.67,6,75,7,6
CUST00902,2024-04,6,14,42.86,1,39,3,4
CUST00902,2024-05,3,11,27.27,3,196,10,2
CUST00902,2024-06,2,6,33.33,7,124,8,2
CUST00902,2024-07,1,9,11.11,3,146,2,5
CUST00902,2024-08,3,11,27.27,10,174,1,4
CUST00902,2024-09,2,12,16.67,13,93,0,10
CUST00902,2024-10,3,9,33.33,3,179,3,2
CUST00902,2024-11,4,10,40,7,173,3,8
CUST00902,2024-12,2,13,15.38,4,40,10,10
CUST00904,2023-01,2,10,20,12,29,3,7
CUST00904,2023-02,5,14,35.71,1,80,7,10
CUST00904,2023-03,1,5,20,12,88,4,10
CUST00904,2023-04,2,9,22.22,6,184,8,2
CUST00904,2023-05,2,10,20,13,67,9,5
CUST00906,2022-01,16,51,31.37,15,33,10,2
CUST00906,2022-02,26,59,44.07,3,121,8,10
CUST00906,2022-03,4,23,17.39,9,119,10,1
CUST00906,2022-04,17,60,28.33,15,143,1,5
CUST00906,2022-05,16,39,41.03,7,173,6,7
CUST00906,2022-06,5,26,19.23,13,129,10,3
CUST00906,2022-07,14,58,24.14,1,114,7,1
CUST00907,2023-01,5,21,23.81,9,200,5,9
CUST00907,2023-01,7,29,24.14,11,12,4,10
CUST00907,2023-03,15,50,30,11,160,5,8
